id__id,treat__treat,race_black__cat,race_hispan__cat,race_white__cat,married_0__cat,married_1__cat,nodegree_0__cat,nodegree_1__cat,age__num,educ__num,re74__num,re75__num,exact_match__group,features,is_matched,strata
PSID116,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,29.0,12.0,14288.93,3503.661,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,2.9348700205157434,4.565645945749666,2.2057746761226857,1.0631074671387075]",,
PSID117,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,23.0,12.0,14347.71,3482.177,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,2.327655533512486,4.565645945749666,2.214848514084135,1.0565886284656714]",,
PSID118,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,11.0,0.0,3480.387,all,"(11,[0,3,6,7,8,10],[2.0432632845468692,2.0276692185838283,2.0698840201324655,2.0240482900108576,4.185175450270528,1.0560454930521201])",,
PSID119,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,42.0,7.0,4324.102,3457.113,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,0.0,2.0698840201324655,4.2505014090228,2.663293468353972,0.6675093718404008,1.048983518965533]",,
PSID120,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,43.0,12.0,14328.12,3453.532,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,4.351703823523343,4.565645945749666,2.211824415995248,1.0478969447108253]",,
PSID121,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,27.0,13.0,16406.9,3426.677,all,"[0.0,0.0,1.9990495166733648,2.0276692185838283,0.0,2.0698840201324655,0.0,2.732465191514658,4.9461164412288054,2.5327246010497144,1.0397483963695302]",,
PSID122,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,27.0,4.0,626.9654,3410.565,all,"[0.0,3.1056215479114626,0.0,0.0,2.0276692185838283,0.0,2.0698840201324655,2.732465191514658,1.5218819819165554,0.0967843219978774,1.0348595707923585]",,
PSID123,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,12.0,21469.65,3405.194,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,2.530060362513572,4.565645945749666,3.3142586796364335,1.0332298611240995]",,
PSID124,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,12.0,4729.67,3328.21,all,"[0.0,0.0,1.9990495166733648,2.0276692185838283,0.0,2.0698840201324655,0.0,1.8216434610097718,4.565645945749666,0.7301166926016982,1.0098707903549222]",,
PSID125,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,31.0,16.0,25862.32,3254.806,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,3.137274849516829,6.087527927666222,3.9923528578963756,0.9875979904128476]",,
PSID126,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,27.0,12.0,4043.927,3231.532,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,2.732465191514658,4.565645945749666,0.6242589031291206,0.9805360163262603]",,
PSID127,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,11.0,0.0,3226.161,all,"(11,[2,3,6,7,8,10],[1.9990495166733648,2.0276692185838283,2.0698840201324655,1.8216434610097718,4.185175450270528,0.9789063066580013])",PSID127,NSW166:PSID127
PSID127,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,18.0,11.0,0.0,3226.161,all,"(11,[2,3,6,7,8,10],[1.9990495166733648,2.0276692185838283,2.0698840201324655,1.8216434610097718,4.185175450270528,0.9789063066580013])",PSID127,NSW140:PSID127
PSID128,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,24.0,7.0,7860.578,3213.629,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,0.0,2.0698840201324655,2.428857948013029,2.663293468353972,1.213433328603829,0.9751037519079321]",,
PSID129,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,23.0,12.0,7856.66,3213.629,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,2.327655533512486,4.565645945749666,1.2128285089860515,0.9751037519079321]",,
PSID130,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,50.0,12.0,19929.66,3190.355,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,5.060120725027144,4.565645945749666,3.0765312260424853,0.9680417778213448]",,
PSID131,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,19.0,12.0,99.92261,3172.452,all,"[0.0,0.0,1.9990495166733648,2.0276692185838283,0.0,2.0698840201324655,0.0,1.9228458755103146,4.565645945749666,0.015425001221930785,0.9626095134030167]",,
PSID132,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,23.0,10.0,15811.28,3145.597,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,0.0,2.0698840201324655,2.327655533512486,3.8047049547913887,2.440779052111327,0.9544609650617217]",PSID132,NSW134:PSID132
PSID133,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,51.0,12.0,21001.38,3140.226,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,5.161323139527687,4.565645945749666,3.2419720838179944,0.9528312553934627]",,
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW170:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW176:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW178:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW157:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW148:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW147:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW161:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW153:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW150:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW160:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW168:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW143:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW141:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW171:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW159:PSID134
PSID134,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,11.0,5607.422,3054.29,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,4.185175450270528,0.8656148113212971,0.9267559007013186]",PSID134,NSW174:PSID134
PSID135,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,20.0,10.0,3099.56,2970.145,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,0.0,2.0698840201324655,2.0240482900108576,3.8047049547913887,0.4784774615819961,0.9012239848503312]",PSID135,NSW169:PSID135
PSID136,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,20.0,11.0,2868.367,2968.355,all,"[0.0,3.1056215479114626,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,2.0240482900108576,4.185175450270528,0.4427883186792853,0.90068084943678]",,
PSID137,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,12.0,8128.998,2939.71,all,"[0.0,0.0,1.9990495166733648,2.0276692185838283,0.0,2.0698840201324655,0.0,2.1252507045114,4.565645945749666,1.254869184092298,0.8919891656819338]",,
PSID138,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,39.0,10.0,0.0,2886.0,all,"(11,[2,4,6,7,8,10],[1.9990495166733648,2.0276692185838283,2.0698840201324655,3.9468941655211722,3.8047049547913887,0.8756920689993437])",,
PSID139,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,36.0,5.0,3814.692,2873.468,all,"[0.0,0.0,1.9990495166733648,2.0276692185838283,0.0,0.0,2.0698840201324655,3.6432869220195436,1.9023524773956944,0.5888720156658197,0.8718895142492744]",,
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW170:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW176:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW178:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW157:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW148:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW147:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW151:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW161:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW153:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW136:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW150:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW160:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW168:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW164:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW143:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW141:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW171:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW159:PSID140
PSID140,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,9.0,1079.556,2873.468,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.9228458755103146,3.42423445931225,0.16665049701106396,0.8718895142492744]",PSID140,NSW174:PSID140
PSID141,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,42.0,6.0,2425.572,2832.29,all,"[0.0,3.1056215479114626,0.0,0.0,2.0276692185838283,0.0,2.0698840201324655,4.2505014090228,2.282822972874833,0.3744342853322296,0.8593949723167537]",,
PSID142,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,7.0,1902.448,2792.903,all,"[0.0,0.0,1.9990495166733648,2.0276692185838283,0.0,0.0,2.0698840201324655,2.0240482900108576,2.663293468353972,0.2936799061259487,0.8474438692253894]",,
PSID143,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,23.0,12.0,4954.986,2771.419,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,2.327655533512486,4.565645945749666,0.7648986060777428,0.8409250305523535]",,
PSID144,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,12.0,1469.45,2719.5,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,3.5420845075190006,4.565645945749666,0.22683823056229407,0.82517137271092]",,
PSID145,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,12.0,881.6701,2696.226,all,"[0.0,0.0,1.9990495166733648,2.0276692185838283,0.0,2.0698840201324655,0.0,1.8216434610097718,4.565645945749666,0.13610295377432433,0.8181093986243329]",,
PSID146,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,43.0,8.0,18338.74,2674.742,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,0.0,2.0698840201324655,4.351703823523343,3.043763963833111,2.830941734895345,0.8115905599512969]",,
PSID147,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,37.0,14.0,18501.36,2638.935,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,2.0698840201324655,0.0,3.744489336520086,5.326586936707944,2.8560452995311207,0.800725727687035]",,
PSID148,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,24.0,10.0,4719.874,2565.532,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,0.0,2.0698840201324655,2.428857948013029,3.8047049547913887,0.7286044891877758,0.7784532311725656]",PSID148,NSW149:PSID148
PSID149,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,51.0,12.0,20742.76,2538.677,all,"[0.0,0.0,1.9990495166733648,2.0276692185838283,0.0,2.0698840201324655,0.0,5.161323139527687,4.565645945749666,3.2020490492213622,0.7703046828312706]",,
PSID150,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,22.0,11.0,7341.373,2535.097,all,"[0.0,3.1056215479114626,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,2.226453119011943,4.185175450270528,1.1332839233848042,0.7692184120041682]",,
PSID151,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,19.0,12.0,336.9939,2518.984,all,"[0.0,0.0,1.9990495166733648,2.0276692185838283,0.0,2.0698840201324655,0.0,1.9228458755103146,4.565645945749666,0.0520215726879354,0.7643292829993911]",,
PSID152,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,0.0,773.9104,2506.452,all,"(11,[1,4,6,7,9,10],[3.1056215479114626,2.0276692185838283,2.0698840201324655,5.26252555402823,0.1194681450541068,0.760526728249322])",,
PSID153,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,12.0,2903.633,2456.323,all,"[0.0,0.0,1.9990495166733648,2.0276692185838283,0.0,2.0698840201324655,0.0,2.1252507045114,4.565645945749666,0.4482323127171973,0.7453162058214396]",PSID153,NSW145:PSID153
PSID154,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,24.0,12.0,9784.578,2413.355,all,"[0.0,0.0,1.9990495166733648,2.0276692185838283,0.0,2.0698840201324655,0.0,2.428857948013029,4.565645945749666,1.5104402057359898,0.7322785284753677]",,
PSID155,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,35.0,8.0,2241.401,2399.032,all,"[0.0,0.0,1.9990495166733648,0.0,2.0276692185838283,0.0,2.0698840201324655,3.5420845075190006,3.043763963833111,0.34600390405972065,0.727932534884142]",,
PSID156,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,20.0,13.0,0.0,2352.484,all,"(11,[2,3,5,7,8,10],[1.9990495166733648,2.0276692185838283,2.0698840201324655,2.0240482900108576,4.9461164412288054,0.7138085867109675])",,
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW170:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW176:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW157:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW147:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW151:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW161:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW153:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW150:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW160:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW164:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW143:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW141:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW171:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW159:PSID157
PSID157,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,7.0,1054.086,2286.242,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.7204410465092288,2.663293468353972,0.16271870638707428,0.6937089352783083]",PSID157,NSW174:PSID157
PSID158,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,10.0,311.5234,2284.452,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.8216434610097718,3.8047049547913887,0.048089704879206344,0.6931657998647571]",PSID158,NSW138:PSID158
PSID158,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,10.0,311.5234,2284.452,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,0.0,2.0698840201324655,1.8216434610097718,3.8047049547913887,0.048089704879206344,0.6931657998647571]",PSID158,NSW146:PSID158
PSID159,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,12.0,6285.328,2255.806,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,2.0698840201324655,0.0,2.8336676060152004,4.565645945749666,0.9702628071888413,0.6844738126823054]",PSID159,NSW158:PSID159
PSID159,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,12.0,6285.328,2255.806,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,2.0698840201324655,0.0,2.8336676060152004,4.565645945749666,0.9702628071888413,0.6844738126823054]",PSID159,NSW154:PSID159
PSID159,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,12.0,6285.328,2255.806,all,"[2.0432632845468692,0.0,0.0,2.0276692185838283,0.0,2.0698840201324655,0.0,2.8336676060152004,4.565645945749666,0.9702628071888413,0.6844738126823054]",PSID159,NSW98:PSID159
